Date,Time,Sample ID,Sample,Arm,Treatment,Tank,Beaker,Pump,TP,Coral,Genotype,Colony,Tag,Disease,Nutrients,Temp,Treatment2,Target,Beaker conditions,Notes,NH4 concentration (uM),NO2,N+N,NO3,PO4,N
5/10/23,12:15 PM,598,78_T6,Armanda,LN_28,4,78,1,T6,C_531,C,Clefairy,531,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.06,,,,,
5/10/23,12:15 PM,599,79_T6,Armanda,LN_28,4,79,1,T6,D_861,D,Ditto,861,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.22,,,,,
5/10/23,12:15 PM,600,80_T6,Armanda,LN_28,4,80,2,T6,BLANK,NA,NA,NA,Placebo,LN,28,LN_28_Placebo,0,Empty,,0.02,,,,,
5/10/23,12:15 PM,601,81_T6,Armanda,LN_28,8,81,2,T6,EMPTY,NA,NA,NA,NA,LN,28,LN_28_NA,0,Empty,,0.54,,,,,
5/10/23,12:15 PM,602,82_T6,Armanda,LN_31,8,82,1,T6,A_321,A,Eevee,321,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.32,,,,,
5/10/23,12:15 PM,603,83_T6,Armanda,LN_31,8,83,1,T6,C_532,C,Clefairy,532,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.07,,,,,
5/10/23,12:15 PM,604,84_T6,Armanda,LN_31,8,84,1,T6,D_862,D,Ditto,862,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.11,,,,,
5/10/23,12:15 PM,605,85_T6,Armanda,HN_31,8,85,1,T6,A_324,A,Eevee,324,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.43,,,,,
5/10/23,12:15 PM,606,86_T6,Armanda,HN_31,8,86,1,T6,C_533,C,Clefairy,533,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.29,,,,,
5/10/23,12:15 PM,607,87_T6,Armanda,HN_31,8,87,1,T6,D_863,D,Ditto,863,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.23,,,,,
5/10/23,12:15 PM,608,88_T6,Armanda,LN_31,8,88,1,T6,A_5,A,Eevee,5,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.09,,,,,
5/10/23,12:15 PM,609,89_T6,Armanda,LN_31,8,89,1,T6,C_512,C,Clefairy,512,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0,,,,,
5/10/23,12:15 PM,610,90_T6,Armanda,LN_31,8,90,1,T6,D_864,D,Ditto,864,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.08,,,,,
5/10/23,12:15 PM,611,91_T6,Armanda,HN_31,8,91,1,T6,A_741,A,Eevee,741,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.17,,,,,
5/10/23,12:15 PM,612,92_T6,Armanda,HN_31,8,92,1,T6,C_516,C,Clefairy,516,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.14,,,,,
5/10/23,12:15 PM,613,93_T6,Armanda,HN_31,8,93,1,T6,D_865,D,Ditto,865,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.19,,,,,
5/10/23,12:15 PM,614,94_T6,Armanda,HN_31,8,94,1,T6,D_872,D,Ditto,872,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.37,,,,,
5/10/23,12:15 PM,615,95_T6,Armanda,HN_31,8,95,1,T6,A_742,A,Eevee,742,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.23,,,,,
5/10/23,12:15 PM,616,96_T6,Armanda,LN_31,8,96,1,T6,A_743,A,Eevee,743,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.11,,,,,
5/10/23,12:15 PM,617,VAT-left_T6,VAT,VAT,VAT-left,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,In use - full,2.97,,,,,
5/10/23,12:15 PM,618,VAT-right_T6,VAT,VAT,VAT-right,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,Filling - Sal 44,3.31,,,,,
5/10/23,12:15 PM,619,Armand_Stock_R1_T6,Stock,Stock,Armand_Stock_R1,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.64,,,,,
5/10/23,12:15 PM,620,Armand_Stock_R2_T6,Stock,Stock,Armand_Stock_R2,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.07,,,,,
5/10/23,12:15 PM,621,Armanda_Stock_R1_T6,Stock,Stock,Armanda_Stock_R1,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.14,,,,,
5/10/23,12:15 PM,622,Armanda_Stock_R2_T6,Stock,Stock,Armanda_Stock_R2,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.29,,,,,
5/10/23,12:15 PM,623,Healthy tank_T6,Healthy,Healthy,Healthy tank,Source,Source,T6,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,,0.16,,,,,
5/10/23,12:15 PM,624,Diseased tank _T6,Disease,Disease,Diseased tank ,Source,Source,T6,NA,NA,NA,NA,SCTLD,Other,NA,Source,0,Empty,,3.16,,,,,
5/12/23,11:00 AM,625,1_T7,Armand,LN_28,1,1,2,T7,A_740,A,Eevee,740,Placebo,LN,28,LN_28_Placebo,0,Coral,,0.06,0.02,0.13,0.11,0.1,0.19
5/12/23,11:00 AM,626,2_T7,Armand,LN_28,1,2,2,T7,C_534,C,Clefairy,534,Placebo,LN,28,LN_28_Placebo,0,Coral,,0,0.02,0.3,0.28,0.12,0.3
5/12/23,11:00 AM,627,3_T7,Armand,LN_28,1,3,2,T7,D_535,D,Ditto,535,Placebo,LN,28,LN_28_Placebo,0,Coral,,0.02,0.03,0.1,0.07,0.1,0.12
5/12/23,11:00 AM,628,4_T7,Armand,LN_28,1,4,2,T7,BLANK,NA,NA,NA,Placebo,LN,28,LN_28_Placebo,0,Empty,,0.03,0.02,0.31,0.29,0.24,0.34
5/12/23,11:00 AM,629,5_T7,Armand,LN_28,1,5,1,T7,A_19,A,Eevee,19,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.03,0.04,0.19,0.15,0.12,0.22
5/12/23,11:00 AM,630,6_T7,Armand,LN_28,1,6,1,T7,C_513,C,Clefairy,513,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.06,0.02,0.09,0.07,0.1,0.15
5/12/23,11:00 AM,631,7_T7,Armand,LN_28,1,7,1,T7,D_536,D,Ditto,536,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.19,0.01,0.11,0.1,0.1,0.3
5/12/23,11:00 AM,632,8_T7,Armand,LN_28,1,8,1,T7,BLANK,NA,NA,NA,SCTLD,LN,28,LN_28_SCTLD,0,Empty,,0.12,0.02,0.1,0.08,0.11,0.22
5/12/23,11:00 AM,633,9_T7,Armand,HN_28,1,9,1,T7,A_74,A,Eevee,74,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.325,0.04,0.125,0.085,0.105,0.45
5/12/23,11:00 AM,634,10_T7,Armand,HN_28,1,10,1,T7,C_514,C,Clefairy,514,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.38,0.05,0.15,0.1,0.1,0.53
5/12/23,11:00 AM,635,11_T7,Armand,HN_28,1,11,1,T7,D_537,D,Ditto,537,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.11,0.02,0.19,0.17,0.14,0.3
5/12/23,11:00 AM,636,12_T7,Armand,HN_28,1,12,1,T7,BLANK,NA,NA,NA,SCTLD,HN,28,HN_28_SCTLD,5,Empty,,0.29,0.02,0.14,0.12,0.14,0.43
5/12/23,11:00 AM,637,13_T7,Armand,HN_28,1,13,1,T7,A_79,A,Eevee,79,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.11,0.06,0.17,0.11,0.12,0.28
5/12/23,11:00 AM,638,14_T7,Armand,HN_28,1,14,1,T7,C_515,C,Clefairy,515,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.16,0.02,0.12,0.1,0.16,0.28
5/12/23,11:00 AM,639,15_T7,Armand,HN_28,1,15,1,T7,D_538,D,Ditto,538,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.11,0.02,0.19,0.17,0.13,0.3
5/12/23,11:00 AM,640,16_T7,Armand,HN_28,1,16,2,T7,BLANK,NA,NA,NA,Placebo,HN,28,HN_28_Placebo,5,Empty,,0.61,0.02,0.14,0.12,0.14,0.75
5/12/23,11:00 AM,641,17_T7,Armand,HN_31,2,17,2,T7,A_80,A,Eevee,80,Placebo,HN,31,HN_31_Placebo,5,Coral,,0.12,0.02,0.11,0.09,0.17,0.23
5/12/23,11:00 AM,642,18_T7,Armand,HN_31,2,18,2,T7,D_871,D,Ditto,871,Placebo,HN,31,HN_31_Placebo,5,Coral,,0.105,0.02,0.125,0.105,0.155,0.23
5/12/23,11:00 AM,643,19_T7,Armand,HN_31,2,19,2,T7,D_539,D,Ditto,539,Placebo,HN,31,HN_31_Placebo,5,Coral,,0.03,0.01,0.1,0.09,0.13,0.13
5/12/23,11:00 AM,644,20_T7,Armand,HN_31,2,20,2,T7,BLANK,NA,NA,NA,Placebo,HN,31,HN_31_Placebo,5,Empty,,0.09,0.02,0.13,0.11,0.15,0.22
5/12/23,11:00 AM,645,21_T7,Armand,HN_31,2,21,1,T7,A_82,A,Eevee,82,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.3,0.03,0.14,0.11,0.16,0.44
5/12/23,11:00 AM,646,22_T7,Armand,HN_31,2,22,1,T7,C_517,C,Clefairy,517,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.05,0.03,0.11,0.08,0.18,0.16
5/12/23,11:00 AM,647,23_T7,Armand,HN_31,2,23,1,T7,D_540,D,Ditto,540,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.14,0.02,0.1,0.08,0.15,0.24
5/12/23,11:00 AM,648,24_T7,Armand,HN_31,2,24,1,T7,BLANK,NA,NA,NA,SCTLD,HN,31,HN_31_SCTLD,5,Empty,,0.12,0.02,0.12,0.1,0.14,0.24
5/12/23,11:00 AM,649,25_T7,Armand,LN_31,2,25,1,T7,A_83,A,Eevee,83,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.05,0.01,0.06,0.05,0.14,0.11
5/12/23,11:00 AM,650,26_T7,Armand,LN_31,2,26,1,T7,C_518,C,Clefairy,518,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.07,0.01,0.05,0.04,0.08,0.12
5/12/23,11:00 AM,651,27_T7,Armand,LN_31,2,27,1,T7,D_541,D,Ditto,541,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.03,0.01,0.045,0.035,0.09,0.075
5/12/23,11:00 AM,652,28_T7,Armand,LN_31,2,28,1,T7,BLANK,NA,NA,NA,SCTLD,LN,31,LN_31_SCTLD,0,Empty,,0.07,0.01,0.07,0.06,0.12,0.14
5/12/23,11:00 AM,653,29_T7,Armand,LN_31,2,29,1,T7,A_96,A,Eevee,96,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.05,0.01,0.05,0.04,0.1,0.1
5/12/23,11:00 AM,654,30_T7,Armand,LN_31,2,30,1,T7,C_519,C,Clefairy,519,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.07,0.01,0.04,0.03,0.11,0.11
5/12/23,11:00 AM,655,31_T7,Armand,LN_31,2,31,1,T7,D_542,D,Ditto,542,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.06,0.01,0.04,0.03,0.1,0.1
5/12/23,11:00 AM,656,32_T7,Armand,LN_31,2,32,2,T7,BLANK,NA,NA,NA,Placebo,LN,31,LN_31_Placebo,0,Empty,,0.07,0.01,0.05,0.04,0.13,0.12
5/12/23,11:00 AM,657,33_T7,Armand,LN_28,5,33,2,T7,EMPTY,NA,NA,NA,NA,LN,28,LN_28_NA,0,Empty,,0.09,0.03,0.09,0.06,0.12,0.18
5/12/23,11:00 AM,658,34_T7,Armand,LN_28,5,34,1,T7,A_105,A,Eevee,105,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.03,0.01,0.03,0.02,0.1,0.06
5/12/23,11:00 AM,659,35_T7,Armand,LN_28,5,35,1,T7,C_520,C,Clefairy,520,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.02,0.01,0.04,0.03,0.1,0.06
5/12/23,11:00 AM,660,36_T7,Armand,LN_28,5,36,1,T7,D_543,D,Ditto,543,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.01,0.005,0.04,0.035,0.075,0.05
5/12/23,11:00 AM,661,37_T7,Armand,HN_28,5,37,1,T7,A_107,A,Eevee,107,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.04,0.01,0.06,0.05,0.13,0.1
5/12/23,11:00 AM,662,38_T7,Armand,HN_28,5,38,1,T7,C_521,C,Clefairy,521,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.17,0.01,0.08,0.07,0.11,0.25
5/12/23,11:00 AM,663,39_T7,Armand,HN_28,5,39,1,T7,D_544,D,Ditto,544,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.23,0.02,0.09,0.07,0.14,0.32
5/12/23,11:00 AM,664,40_T7,Armand,LN_28,5,40,1,T7,A_109,A,Eevee,109,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.1,0.01,0.03,0.02,0.1,0.13
5/12/23,11:00 AM,665,41_T7,Armand,LN_28,5,41,1,T7,C_522,C,Clefairy,522,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.05,0.01,0.02,0.01,0.09,0.07
5/12/23,11:00 AM,666,42_T7,Armand,LN_28,5,42,1,T7,D_545,D,Ditto,545,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.03,0.02,0.11,0.09,0.11,0.14
5/12/23,11:00 AM,667,43_T7,Armand,HN_28,5,43,1,T7,A_110,A,Eevee,110,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.07,0.03,0.16,0.13,0.14,0.23
5/12/23,11:00 AM,668,44_T7,Armand,HN_28,5,44,1,T7,C_523,C,Clefairy,523,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.03,0.02,0.13,0.11,0.13,0.16
5/12/23,11:00 AM,669,45_T7,Armand,HN_28,5,45,1,T7,D_546,D,Ditto,546,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.06,0.03,0.14,0.11,0.15,0.2
5/12/23,11:00 AM,670,46_T7,Armand,HN_28,5,46,1,T7,A_111,A,Eevee,111,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.05,0.02,0.14,0.12,0.14,0.19
5/12/23,11:00 AM,671,47_T7,Armand,LN_28,5,47,1,T7,C_524,C,Clefairy,524,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.07,0.01,0.09,0.08,0.09,0.16
5/12/23,11:00 AM,672,48_T7,Armand,LN_28,5,48,1,T7,A_121,A,Eevee,121,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.03,0.02,0.07,0.05,0.09,0.1
5/12/23,11:00 AM,673,49_T7,Armanda,LN_31,3,49,2,T7,A_201,A,Eevee,201,Placebo,LN,31,LN_31_Placebo,0,Coral,,0.02,0.01,0.08,0.07,0.1,0.1
5/12/23,11:00 AM,674,50_T7,Armanda,LN_31,3,50,2,T7,C_526,C,Clefairy,526,Placebo,LN,31,LN_31_Placebo,0,Coral,,0.065,0.015,0.1,0.085,0.125,0.165
5/12/23,11:00 AM,675,51_T7,Armanda,LN_31,3,51,2,T7,D_547,D,Ditto,547,Placebo,LN,31,LN_31_Placebo,0,Coral,,0.35,0.02,0.19,0.17,0.11,0.54
5/12/23,11:00 AM,676,52_T7,Armanda,LN_31,3,52,2,T7,BLANK,NA,NA,NA,Placebo,LN,31,LN_31_Placebo,0,Empty,,0.05,0.01,0.07,0.06,0.09,0.12
5/12/23,11:00 AM,677,53_T7,Armanda,LN_31,3,53,1,T7,A_202,A,Eevee,202,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.12,0.01,0.07,0.06,0.11,0.19
5/12/23,11:00 AM,678,54_T7,Armanda,LN_31,3,54,1,T7,C_526,C,Clefairy,526,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.09,0.01,0.07,0.06,0.11,0.16
5/12/23,11:00 AM,679,55_T7,Armanda,LN_31,3,55,1,T7,D_548,D,Ditto,548,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.08,0.01,0.09,0.08,0.11,0.17
5/12/23,11:00 AM,680,56_T7,Armanda,LN_31,3,56,1,T7,BLANK,NA,NA,NA,SCTLD,LN,31,LN_31_SCTLD,0,Empty,,0.17,0.01,0.07,0.06,0.1,0.24
5/12/23,11:00 AM,681,57_T7,Armanda,HN_31,3,57,1,T7,A_205,A,Eevee,205,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.09,0.01,0.11,0.1,0.14,0.2
5/12/23,11:00 AM,682,58_T7,Armanda,HN_31,3,58,1,T7,C_527,C,Clefairy,527,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.11,0.02,0.11,0.09,0.14,0.22
5/12/23,11:00 AM,683,59_T7,Armanda,HN_31,3,59,1,T7,D_867,D,Ditto,867,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.13,0.02,0.115,0.095,0.15,0.245
5/12/23,11:00 AM,684,60_T7,Armanda,HN_31,3,60,1,T7,BLANK,NA,NA,NA,SCTLD,HN,31,HN_31_SCTLD,5,Empty,,0.29,0.02,0.08,0.06,0.12,0.37
5/12/23,11:00 AM,685,61_T7,Armanda,HN_31,3,61,1,T7,A_209,A,Eevee,209,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.07,0.01,0.06,0.05,0.1,0.13
5/12/23,11:00 AM,686,62_T7,Armanda,HN_31,3,62,1,T7,C_528,C,Clefairy,528,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.2,0.02,0.09,0.07,0.09,0.29
5/12/23,11:00 AM,687,63_T7,Armanda,HN_31,3,63,1,T7,D_866,D,Ditto,866,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.2,0.02,0.13,0.11,0.14,0.33
5/12/23,11:00 AM,688,64_T7,Armanda,HN_31,3,64,2,T7,BLANK,NA,NA,NA,Placebo,HN,31,HN_31_Placebo,5,Empty,,0.11,0.02,0.09,0.07,0.14,0.2
5/12/23,11:00 AM,689,65_T7,Armanda,HN_28,4,65,2,T7,A_214,A,Eevee,214,Placebo,HN,28,HN_28_Placebo,5,Coral,,0.09,0.02,0.12,0.1,0.12,0.21
5/12/23,11:00 AM,690,66_T7,Armanda,HN_28,4,66,2,T7,C_511,C,Clefairy,511,Placebo,HN,28,HN_28_Placebo,5,Coral,,0.04,0.01,0.13,0.12,0.16,0.17
5/12/23,11:00 AM,691,67_T7,Armanda,HN_28,4,67,2,T7,D_868,D,Ditto,868,Placebo,HN,28,HN_28_Placebo,5,Coral,,0.21,0.01,0.27,0.26,0.1,0.48
5/12/23,11:00 AM,692,68_T7,Armanda,HN_28,4,68,2,T7,BLANK,NA,NA,NA,Placebo,HN,28,HN_28_Placebo,5,Empty,,0.06,0.01,0.08,0.07,0.12,0.14
5/12/23,11:00 AM,693,69_T7,Armanda,HN_28,4,69,1,T7,A_287,A,Eevee,287,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.14,0.03,0.21,0.18,0.11,0.35
5/12/23,11:00 AM,694,70_T7,Armanda,HN_28,4,70,1,T7,C_529,C,Clefairy,529,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.66,0.01,0.42,0.41,0.15,1.08
5/12/23,11:00 AM,695,71_T7,Armanda,HN_28,4,71,1,T7,D_549,D,Ditto,549,SCTLD,HN,28,HN_28_SCTLD,5,Coral,,0.13,0.02,0.28,0.26,0.12,0.41
5/12/23,11:00 AM,696,72_T7,Armanda,HN_28,4,72,1,T7,BLANK,NA,NA,NA,SCTLD,HN,28,HN_28_SCTLD,5,Empty,,0.12,0.01,0.07,0.06,0.12,0.19
5/12/23,11:00 AM,697,73_T7,Armanda,LN_28,4,73,1,T7,A_305,A,Eevee,305,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.09,0.01,0.09,0.08,0.14,0.18
5/12/23,11:00 AM,698,74_T7,Armanda,LN_28,4,74,1,T7,C_530,C,Clefairy,530,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.07,0.01,0.11,0.1,0.09,0.18
5/12/23,11:00 AM,699,75_T7,Armanda,LN_28,4,75,1,T7,D_860,D,Ditto,860,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.48,0.01,0.2,0.19,0.15,0.68
5/12/23,11:00 AM,700,76_T7,Armanda,LN_28,4,76,1,T7,BLANK,NA,NA,NA,SCTLD,LN,28,LN_28_SCTLD,0,Empty,,0.23,0,0.22,0.22,0.08,0.45
5/12/23,11:00 AM,701,77_T7,Armanda,LN_28,4,77,1,T7,A_310,A,Eevee,310,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.03,0.01,0.055,0.045,0.1,0.085
5/12/23,11:00 AM,702,78_T7,Armanda,LN_28,4,78,1,T7,C_531,C,Clefairy,531,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.12,0.01,0.08,0.07,0.1,0.2
5/12/23,11:00 AM,703,79_T7,Armanda,LN_28,4,79,1,T7,D_861,D,Ditto,861,SCTLD,LN,28,LN_28_SCTLD,0,Coral,,0.18,0.01,0.19,0.18,0.11,0.37
5/12/23,11:00 AM,704,80_T7,Armanda,LN_28,4,80,2,T7,BLANK,NA,NA,NA,Placebo,LN,28,LN_28_Placebo,0,Empty,,0.24,0.01,0.15,0.14,0.1,0.39
5/12/23,11:00 AM,705,81_T7,Armanda,LN_28,8,81,2,T7,EMPTY,NA,NA,NA,NA,LN,28,LN_28_NA,0,Empty,,0.06,0.01,0.03,0.02,0.08,0.09
5/12/23,11:00 AM,706,82_T7,Armanda,LN_31,8,82,1,T7,A_321,A,Eevee,321,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.18,0.01,0.04,0.03,0.1,0.22
5/12/23,11:00 AM,707,83_T7,Armanda,LN_31,8,83,1,T7,C_532,C,Clefairy,532,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.85,0.01,0.13,0.12,0.11,0.98
5/12/23,11:00 AM,708,84_T7,Armanda,LN_31,8,84,1,T7,D_862,D,Ditto,862,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.01,0.01,0.07,0.06,0.08,0.08
5/12/23,11:00 AM,709,85_T7,Armanda,HN_31,8,85,1,T7,A_324,A,Eevee,324,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.6,0.01,0.12,0.11,0.13,0.72
5/12/23,11:00 AM,710,86_T7,Armanda,HN_31,8,86,1,T7,C_533,C,Clefairy,533,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.13,0.01,0.09,0.08,0.14,0.22
5/12/23,11:00 AM,711,87_T7,Armanda,HN_31,8,87,1,T7,D_863,D,Ditto,863,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.04,0.01,0.09,0.08,0.11,0.13
5/12/23,11:00 AM,712,88_T7,Armanda,LN_31,8,88,1,T7,A_5,A,Eevee,5,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0,0.01,0.05,0.04,0.07,0.05
5/12/23,11:00 AM,713,89_T7,Armanda,LN_31,8,89,1,T7,C_512,C,Clefairy,512,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.03,0.01,0.05,0.04,0.08,0.08
5/12/23,11:00 AM,714,90_T7,Armanda,LN_31,8,90,1,T7,D_864,D,Ditto,864,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.06,0.01,0.05,0.04,0.07,0.11
5/12/23,11:00 AM,715,91_T7,Armanda,HN_31,8,91,1,T7,A_741,A,Eevee,741,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.145,0.03,0.095,0.065,0.17,0.24
5/12/23,11:00 AM,716,92_T7,Armanda,HN_31,8,92,1,T7,C_516,C,Clefairy,516,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.08,0.01,0.08,0.07,0.12,0.16
5/12/23,11:00 AM,717,93_T7,Armanda,HN_31,8,93,1,T7,D_865,D,Ditto,865,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.09,0.02,0.07,0.05,0.13,0.16
5/12/23,11:00 AM,718,94_T7,Armanda,HN_31,8,94,1,T7,D_872,D,Ditto,872,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.12,0.02,0.09,0.07,0.13,0.21
5/12/23,11:00 AM,719,95_T7,Armanda,HN_31,8,95,1,T7,A_742,A,Eevee,742,SCTLD,HN,31,HN_31_SCTLD,5,Coral,,0.07,0.01,0.06,0.05,0.11,0.13
5/12/23,11:00 AM,720,96_T7,Armanda,LN_31,8,96,1,T7,A_743,A,Eevee,743,SCTLD,LN,31,LN_31_SCTLD,0,Coral,,0.06,0.01,0.05,0.04,0.09,0.11
5/12/23,11:00 AM,721,VAT-left_T7,VAT,VAT,VAT-left,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,Added salt to ,1.68,0.07,5.35,5.28,0.11,7.03
5/12/23,11:00 AM,722,VAT-right_T7,VAT,VAT,VAT-right,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,In use - starting today ,2.9,0.07,2.53,2.46,0.03,5.43
5/12/23,11:00 AM,723,Armand_Stock_R1_T7,Stock,Stock,Armand_Stock_R1,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,5.65,0.02,0.12,0.1,0,5.77
5/12/23,11:00 AM,724,Armand_Stock_R2_T7,Stock,Stock,Armand_Stock_R2,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.02,0.02,0.12,0.1,0.025,6.14
5/12/23,11:00 AM,725,Armanda_Stock_R1_T7,Stock,Stock,Armanda_Stock_R1,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.05,0.02,0.12,0.1,0.03,6.17
5/12/23,11:00 AM,726,Armanda_Stock_R2_T7,Stock,Stock,Armanda_Stock_R2,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,6,Empty,,6.11,0.02,0.12,0.1,0.02,6.23
5/12/23,11:00 AM,727,Healthy tank_T7,Healthy,Healthy,Healthy tank,Source,Source,T7,NA,NA,NA,NA,Placebo,Other,NA,Source,0,Empty,,0.17,0.03,0.12,0.09,0.22,0.29
5/12/23,11:00 AM,728,Diseased tank _T7,Disease,Disease,Diseased tank ,Source,Source,T7,NA,NA,NA,NA,SCTLD,Other,NA,Source,0,Empty,,2.02,0.28,2.7,2.42,0.31,4.72
5/15/23,3:40 PM,729,1_T8,Armand,LN_28,1,1,2,T8,A_740,A,Eevee,740,Placebo,LN,28,LN_28_Placebo,0,Coral,,0.04,0.02,0.17,0.15,0.08,0.21
5/15/23,3:40 PM,730,2_T8,Armand,LN_28,1,2,2,T8,C_534,C,Clefairy,534,Placebo,LN,28,LN_28_Placebo,0,Coral,,0.03,0.02,0.15,0.13,0.08,0.18
5/15/23,3:40 PM,731,3_T8,Armand,LN_28,1,3,2,T8,D_535,D,Ditto,535,Placebo,LN,28,LN_28_Placebo,0,Coral,,0.02,0.02,0.14,0.12,0.08,0.16
5/15/23,3:40 PM,732,4_T8,Armand,LN_28,1,4,2,T8,BLANK,NA,NA,NA,Placebo,LN,28,LN_28_Placebo,0,Empty,,0,0.01,0.13,0.12,0.08,0.13
